TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1597176138107	68.928169	-108.382637	0.136278	0.281700	0.004351	-0.024477	-0.959181	0.000000	-0.500000	0.000000	1	0	1277.978638	14.430387	img__0_1597176138105985100.jpg
1597176138357	67.724266	-109.146309	0.136297	0.249698	0.003376	-0.024137	-0.968017	1.000000	-0.500000	0.000000	1	0	1289.568604	13.950376	img__0_1597176138354965200.jpg
1597176138639	66.511276	-109.797783	0.136369	0.219926	0.002217	-0.023515	-0.975231	1.000000	-0.500000	0.000000	1	0	1663.108643	13.470670	img__0_1597176138637430300.jpg
1597176138908	65.298355	-110.343353	0.136396	0.190801	0.001224	-0.022490	-0.981370	1.000000	-0.500000	0.000000	1	0	2298.714355	13.041410	img__0_1597176138907238600.jpg
1597176139185	64.087296	-110.791718	0.136344	0.159915	0.000489	-0.021222	-0.986903	1.000000	-0.500000	0.000000	1	0	2879.463135	12.704124	img__0_1597176139184245800.jpg
1597176139463	62.880390	-111.149063	0.136280	0.132013	-0.000023	-0.019987	-0.991047	1.000000	-0.500000	0.000000	1	0	3428.018066	12.410367	img__0_1597176139461643900.jpg
1597176139728	61.679184	-111.423080	0.136199	0.102813	-0.000449	-0.018681	-0.994525	1.000000	-0.500000	0.000000	1	0	3931.078857	12.199860	img__0_1597176139727169100.jpg
1597176140010	60.481689	-111.618599	0.136072	0.073084	-0.000622	-0.017545	-0.997171	1.000000	-0.500000	0.000000	1	0	4389.475586	12.037991	img__0_1597176140009198300.jpg
1597176140260	59.287758	-111.738106	0.135998	0.042990	-0.000925	-0.016694	-0.998936	1.000000	-0.500000	0.000000	1	0	4806.941406	11.981580	img__0_1597176140258924600.jpg
1597176140549	58.094021	-111.783493	0.135810	0.012806	-0.000750	-0.016078	-0.999788	1.000000	-0.500000	0.000000	0	0	5012.452148	11.878053	img__0_1597176140548143900.jpg
1597176140825	56.907822	-111.755936	0.135861	0.017853	0.001420	0.015632	0.999717	1.000000	-0.500000	0.000000	0	0	4841.033691	11.895771	img__0_1597176140823491400.jpg
1597176141095	55.723846	-111.655525	0.135571	0.048470	0.000836	0.015395	0.998706	1.000000	-0.500000	0.000000	2	0	4538.715332	11.949463	img__0_1597176141094077800.jpg
1597176141366	54.531933	-111.483505	0.135542	0.077670	0.001115	0.015015	0.996865	1.000000	0.000000	0.000000	2	0	4610.297363	12.276539	img__0_1597176141364993400.jpg
1597176141639	53.317371	-111.263718	0.135234	0.096526	0.000148	0.013526	0.995239	1.000000	-0.500000	0.000000	2	0	4691.470215	12.444631	img__0_1597176141637792000.jpg
1597176141898	52.098709	-110.974609	0.135333	0.120629	0.000808	0.013199	0.992610	1.000000	-0.500000	0.000000	2	0	4774.688965	12.732519	img__0_1597176141897209700.jpg
1597176142150	50.873264	-110.610489	0.135111	0.149934	0.000481	0.013573	0.988603	1.000000	-0.500000	0.000000	2	0	4858.122559	12.896146	img__0_1597176142148089000.jpg
1597176142404	49.652885	-110.170700	0.135223	0.180355	0.001389	0.014070	0.983500	1.000000	-0.500000	0.000000	2	0	4936.522949	13.171640	img__0_1597176142402379100.jpg
1597176142674	48.438091	-109.649246	0.135069	0.211471	0.001480	0.014890	0.977270	1.000000	-0.500000	0.000000	2	0	5019.239258	13.340244	img__0_1597176142673409800.jpg
1597176142948	47.240623	-109.046440	0.135168	0.242490	0.002474	0.015515	0.970026	1.000000	-0.500000	0.000000	2	0	5098.145996	13.591493	img__0_1597176142947114800.jpg
1597176143213	46.062946	-108.358833	0.135062	0.273766	0.002829	0.016232	0.961655	1.000000	-0.500000	0.000000	2	0	5179.865234	13.763790	img__0_1597176143212101300.jpg
1597176143472	44.918514	-107.590912	0.135261	0.304657	0.004211	0.016525	0.952309	1.000000	-0.500000	0.000000	0	0	5188.327637	13.815975	img__0_1597176143470788000.jpg
1597176143736	43.827034	-106.752968	0.135289	0.336176	0.005059	0.016858	0.941635	1.000000	-0.500000	0.000000	3	0	4606.779785	13.707060	img__0_1597176143734807100.jpg
1597176143998	42.791473	-105.844383	0.135314	0.367221	0.005879	0.017109	0.929958	1.000000	-0.500000	0.000000	3	0	4545.440918	13.965796	img__0_1597176143997647800.jpg
1597176144263	41.800194	-104.852577	0.135168	0.397678	0.006126	0.017473	0.917338	1.000000	-0.500000	0.000000	3	0	4502.885742	14.168291	img__0_1597176144262431100.jpg
1597176144521	40.861534	-103.783203	0.135173	0.427540	0.006834	0.017521	0.903801	1.000000	-0.500000	0.000000	3	0	4468.708496	14.399521	img__0_1597176144520016800.jpg
1597176144762	39.980583	-102.637978	0.135107	0.457262	0.007328	0.017622	0.889127	1.000000	-0.500000	0.000000	3	0	4445.686035	14.591295	img__0_1597176144761194300.jpg
1597176145026	39.164803	-101.421989	0.135124	0.486666	0.008102	0.017577	0.873374	1.000000	-0.500000	0.000000	3	0	4429.781250	14.797783	img__0_1597176145025176000.jpg
1597176145294	38.420094	-100.138199	0.135095	0.515865	0.008776	0.017615	0.856444	1.000000	-0.500000	0.000000	3	0	4422.541504	14.978498	img__0_1597176145293100800.jpg
1597176145558	37.753227	-98.792091	0.135110	0.544669	0.009612	0.017575	0.838412	1.000000	-0.500000	0.000000	3	0	4421.371094	15.162739	img__0_1597176145556685600.jpg
1597176145812	37.170059	-97.388199	0.135101	0.573089	0.010414	0.017565	0.819239	1.000000	-0.500000	0.000000	3	0	4426.565430	15.331770	img__0_1597176145810821700.jpg
1597176146070	36.676407	-95.932625	0.135112	0.600999	0.011289	0.017492	0.798978	1.000000	-0.500000	0.000000	3	0	4436.531250	15.498144	img__0_1597176146068450200.jpg
1597176146338	36.277454	-94.431366	0.135113	0.628371	0.012154	0.017401	0.777624	1.000000	-0.500000	0.000000	3	0	4450.956543	15.655476	img__0_1597176146337084600.jpg
1597176146591	35.968056	-92.890709	0.135112	0.652126	0.012427	0.016857	0.757822	1.000000	-0.500000	0.000000	3	0	4444.753418	15.864603	img__0_1597176146590421500.jpg
1597176146855	35.738667	-91.315971	0.135104	0.670247	0.012369	0.015992	0.741862	1.000000	0.000000	0.000000	3	0	4454.891113	16.053141	img__0_1597176146853764900.jpg
1597176147105	35.576473	-89.711212	0.135105	0.683191	0.011244	0.014458	0.730010	1.000000	0.000000	0.000000	3	0	4442.978027	16.292839	img__0_1597176147104267500.jpg
1597176147370	35.449547	-88.078667	0.135088	0.686970	0.009037	0.012083	0.726529	1.000000	0.000000	0.000000	3	0	4436.940918	16.534735	img__0_1597176147367943100.jpg
1597176147626	35.345051	-86.420425	0.135079	0.687740	0.006527	0.009463	0.725866	1.000000	0.000000	0.000000	3	0	4436.652832	16.773590	img__0_1597176147624786500.jpg
1597176147870	35.256340	-84.737984	0.135077	0.689721	0.004478	0.007243	0.724026	1.000000	0.000000	0.000000	3	0	4446.977051	17.001263	img__0_1597176147869025100.jpg
1597176148135	35.176510	-83.032051	0.135081	0.691611	0.002697	0.005376	0.722246	1.000000	0.000000	0.000000	3	0	4457.268555	17.231802	img__0_1597176148133760700.jpg
1597176148395	35.100365	-81.302979	0.135088	0.692089	0.001372	0.003981	0.721800	1.000000	0.000000	0.000000	3	0	4472.327148	17.458595	img__0_1597176148393892100.jpg
1597176148656	35.026096	-79.551254	0.135096	0.692185	0.000431	0.002988	0.721714	1.000000	-0.500000	0.000000	3	0	4492.556152	17.680185	img__0_1597176148654936200.jpg
1597176148914	34.962982	-77.777359	0.135106	0.695085	0.000220	0.002721	0.718922	1.000000	0.000000	0.000000	3	0	4518.174316	17.896173	img__0_1597176148912850700.jpg
1597176149163	34.902977	-75.981491	0.135113	0.696416	-0.000061	0.002408	0.717634	1.000000	0.000000	0.000000	3	0	4543.069336	18.114191	img__0_1597176149161878600.jpg
1597176149432	34.846489	-74.163773	0.135118	0.696765	-0.000269	0.002179	0.717296	1.000000	0.000000	0.000000	3	0	4570.509766	18.329786	img__0_1597176149431072000.jpg
1597176149697	34.791782	-72.324493	0.135124	0.696831	-0.000482	0.001944	0.717233	1.000000	-0.500000	0.000000	3	0	4601.112305	18.541636	img__0_1597176149695753900.jpg
1597176149959	34.742222	-70.463951	0.135129	0.697968	-0.000524	0.001876	0.716127	1.000000	0.000000	0.000000	3	0	4632.352539	18.753460	img__0_1597176149958037600.jpg
1597176150216	34.693241	-68.582253	0.135132	0.698304	-0.000647	0.001737	0.715799	1.000000	0.000000	0.000000	3	0	4664.943848	18.963427	img__0_1597176150215476400.jpg
1597176150480	34.645317	-66.679581	0.135136	0.698385	-0.000756	0.001611	0.715721	1.000000	0.000000	0.000000	3	0	4698.762207	19.171875	img__0_1597176150479335400.jpg
1597176150742	34.597683	-64.756088	0.135139	0.698392	-0.000863	0.001489	0.715714	1.000000	0.000000	0.000000	3	0	4733.588867	19.378897	img__0_1597176150741180500.jpg
1597176151006	34.549873	-62.811943	0.135142	0.698382	-0.000957	0.001381	0.715724	1.000000	0.000000	0.000000	3	0	4769.239746	19.584629	img__0_1597176151005241100.jpg
1597176151267	34.501656	-60.847260	0.135145	0.698370	-0.001029	0.001296	0.715735	1.000000	0.000000	0.000000	3	0	4805.560547	19.789165	img__0_1597176151265719500.jpg
1597176151532	34.452934	-58.862171	0.135147	0.698359	-0.001078	0.001236	0.715746	1.000000	0.000000	0.000000	3	0	4842.421875	19.992594	img__0_1597176151531613800.jpg
1597176151788	34.403667	-56.856781	0.135149	0.698349	-0.001108	0.001196	0.715755	1.000000	0.000000	0.000000	3	0	4879.708984	20.194988	img__0_1597176151786776500.jpg
1597176152049	34.353924	-54.834198	0.135239	0.698341	-0.000900	0.000953	0.715764	1.000000	0.000000	0.000000	0	0	4896.520508	20.242191	img__0_1597176152048145300.jpg
1597176152303	34.305996	-52.812191	0.135354	0.698885	-0.000510	0.000755	0.715233	1.000000	0.000000	0.000000	4	0	4285.658203	20.210421	img__0_1597176152302372300.jpg
1597176152561	34.260818	-50.783398	0.135302	0.699707	-0.000560	0.000967	0.714429	1.000000	0.000000	0.000000	4	0	4138.425781	20.449018	img__0_1597176152559717400.jpg
1597176152822	34.216938	-48.731052	0.135228	0.699968	-0.000697	0.001204	0.714173	1.000000	0.000000	0.000000	4	0	4025.972412	20.673065	img__0_1597176152821329600.jpg
1597176153073	34.174156	-46.656914	0.135196	0.700030	-0.000773	0.001293	0.714112	1.000000	0.000000	0.000000	4	0	3939.036133	20.884193	img__0_1597176153072500500.jpg
1597176153336	34.131783	-44.562134	0.135181	0.700031	-0.000848	0.001295	0.714111	1.000000	0.000000	0.000000	4	0	3873.740723	21.083754	img__0_1597176153335242500.jpg
1597176153570	34.089371	-42.447773	0.135177	0.700017	-0.000912	0.001249	0.714124	1.000000	-0.500000	0.000000	4	0	3827.411133	21.272308	img__0_1597176153569581100.jpg
1597176153844	34.062695	-40.315262	0.135188	0.704319	-0.000213	0.001879	0.709881	1.000000	0.000000	0.000000	4	0	3802.568115	21.442898	img__0_1597176153843343000.jpg
1597176154088	34.054241	-38.165108	0.135183	0.709393	0.000382	0.002469	0.704808	1.000000	0.000000	0.000000	4	0	3779.669434	21.618055	img__0_1597176154087113600.jpg
1597176154340	34.058800	-35.997578	0.135188	0.711216	0.000754	0.002800	0.702968	1.000000	0.000000	0.000000	4	0	3766.361816	21.788891	img__0_1597176154339333800.jpg
1597176154572	34.075264	-33.813171	0.135195	0.711790	0.000843	0.002854	0.702386	0.000000	0.000000	0.000000	4	0	3645.752686	21.955986	img__0_1597176154571392700.jpg
1597176154834	34.098858	-31.615210	0.135284	0.711927	0.000839	0.002414	0.702248	0.000000	0.000000	0.000000	0	0	3579.445068	21.983070	img__0_1597176154832914600.jpg
1597176155089	34.126133	-29.418739	0.135383	0.711975	0.000727	0.001804	0.702202	-1.000000	0.000000	0.000000	-1	0	3221.815430	21.948555	img__0_1597176155088258600.jpg
1597176155343	34.154793	-27.251133	0.135842	0.711984	0.001509	0.000271	0.702194	-1.000000	0.000000	0.000000	-1	0	2834.923584	21.197388	img__0_1597176155341974100.jpg
1597176155577	34.183250	-25.158749	0.136263	0.712000	0.002267	-0.001105	0.702175	-1.000000	0.000000	0.000000	-1	0	2848.108398	20.443352	img__0_1597176155576418100.jpg
1597176155827	34.211151	-23.141138	0.136545	0.712028	0.002758	-0.002035	0.702143	-1.000000	0.000000	0.000000	-1	0	2859.028320	19.686541	img__0_1597176155826034300.jpg
1597176156086	34.238297	-21.198896	0.136741	0.712061	0.003109	-0.002674	0.702105	-1.000000	0.000000	0.000000	-1	0	2867.113770	18.926353	img__0_1597176156085168800.jpg
1597176156340	34.264584	-19.332485	0.136879	0.712095	0.003366	-0.003109	0.702069	-1.000000	0.000000	0.000000	-1	0	2872.311035	18.162477	img__0_1597176156337029200.jpg
1597176156580	34.289967	-17.542383	0.136976	0.712127	0.003558	-0.003407	0.702033	-1.000000	0.000000	0.000000	-1	0	2874.501221	17.394638	img__0_1597176156579507800.jpg
1597176156835	34.314407	-15.829062	0.137046	0.712158	0.003705	-0.003614	0.702000	-1.000000	0.000000	0.000000	-1	0	2873.568115	16.622511	img__0_1597176156833444000.jpg
1597176157080	34.337887	-14.193007	0.137097	0.712187	0.003819	-0.003762	0.701969	-1.000000	0.000000	0.000000	-1	0	2869.369629	15.845749	img__0_1597176157078992200.jpg
1597176157339	34.360374	-12.634727	0.137137	0.712215	0.003910	-0.003871	0.701940	-1.000000	-0.500000	0.000000	-1	0	2862.092285	15.064015	img__0_1597176157338383300.jpg
1597176157586	34.392906	-11.154985	0.137166	0.715215	0.004500	-0.003456	0.698882	-1.000000	-0.500000	0.000000	-1	0	2857.245850	14.276093	img__0_1597176157584954900.jpg
1597176157831	34.458637	-9.755576	0.137184	0.725096	0.006006	-0.002179	0.688618	-1.000000	-0.500000	0.000000	-1	0	2858.410156	13.479244	img__0_1597176157830190600.jpg
1597176158072	34.569775	-8.439345	0.137198	0.739306	0.007917	-0.000638	0.673323	-1.000000	-0.500000	0.000000	-1	0	2956.137451	12.860419	img__0_1597176158070711400.jpg
1597176158319	34.734638	-7.186811	0.137034	0.757418	0.009415	0.001202	0.652861	-1.000000	-0.500000	0.000000	-1	0	3075.007080	12.274681	img__0_1597176158317513200.jpg
1597176158547	34.952366	-5.999463	0.136804	0.772461	0.010468	0.002913	0.634969	-1.000000	-0.500000	0.000000	-1	0	3187.284424	11.688212	img__0_1597176158546107200.jpg
1597176158778	35.216064	-4.883618	0.136934	0.786843	0.011743	0.002968	0.617034	-1.000000	-0.500000	0.000000	-1	0	3222.224365	10.953627	img__0_1597176158777456900.jpg
1597176159006	35.515873	-3.852432	0.137021	0.799888	0.012320	0.002719	0.600017	-1.000000	-0.500000	0.000000	-1	0	3251.697266	10.228192	img__0_1597176159005585900.jpg
1597176159243	35.844421	-2.907163	0.137059	0.813285	0.012342	0.002274	0.581730	-1.000000	-0.500000	0.000000	-1	0	3280.741943	9.470101	img__0_1597176159241466000.jpg
1597176159449	36.193584	-2.050869	0.137131	0.826268	0.012221	0.001553	0.563142	0.000000	-0.500000	0.000000	0	0	3394.461914	8.708696	img__0_1597176159448223400.jpg
1597176159673	36.577312	-1.258091	0.136662	0.842488	0.011424	0.002625	0.538588	0.000000	-0.500000	0.000000	0	0	3336.222168	8.774035	img__0_1597176159672350300.jpg
1597176159898	37.013454	-0.495151	0.136415	0.858968	0.011294	0.003174	0.511895	0.000000	-0.500000	0.000000	0	0	3222.128418	8.810793	img__0_1597176159897680500.jpg
1597176160116	37.499100	0.236807	0.135974	0.875930	0.010802	0.004296	0.482299	0.000000	-0.500000	0.000000	0	0	3111.936035	8.674495	img__0_1597176160115356000.jpg
1597176160318	38.025024	0.928643	0.136094	0.890618	0.011190	0.003569	0.454600	0.000000	-0.500000	0.000000	0	0	3005.512451	8.753814	img__0_1597176160316271700.jpg
1597176160522	38.598026	1.586103	0.135719	0.905485	0.010819	0.004469	0.424218	0.000000	-0.500000	0.000000	0	0	2902.728027	8.609625	img__0_1597176160521466600.jpg
1597176160732	39.205219	2.198579	0.135930	0.918298	0.011235	0.003413	0.395716	0.000000	-0.500000	0.000000	0	0	2803.459229	8.691420	img__0_1597176160731158200.jpg
1597176160926	39.854370	2.771260	0.135604	0.931152	0.010958	0.004139	0.364444	0.000000	-0.500000	0.000000	0	0	2707.584961	8.548691	img__0_1597176160925499300.jpg
1597176161144	40.531338	3.295346	0.135859	0.942074	0.011326	0.002915	0.335202	0.000000	-0.500000	0.000000	0	0	2614.989502	8.630858	img__0_1597176161143084800.jpg
1597176161357	41.244595	3.774971	0.135554	0.952862	0.011106	0.003575	0.303180	0.000000	-0.500000	0.000000	0	0	2525.560791	8.487062	img__0_1597176161356426600.jpg
1597176161562	41.978851	4.203198	0.135827	0.961848	0.011398	0.002269	0.273337	0.000000	-0.500000	0.000000	0	0	2439.190186	8.570914	img__0_1597176161560686100.jpg
1597176161780	42.743149	4.583056	0.135531	0.970529	0.011222	0.002909	0.240706	0.000000	-0.500000	0.000000	1	0	2152.432373	8.466873	img__0_1597176161778988200.jpg
1597176161993	43.514320	4.906533	0.135829	0.977558	0.011425	0.001491	0.210350	0.000000	-0.500000	0.000000	1	0	1895.021240	8.197827	img__0_1597176161991706900.jpg
1597176162201	44.279686	5.169345	0.135931	0.983918	0.011370	0.000738	0.178259	0.000000	-0.500000	0.000000	1	0	1697.475342	7.897919	img__0_1597176162199719200.jpg
1597176162420	45.031460	5.372939	0.136052	0.988887	0.011237	-0.000069	0.148245	1.000000	-0.500000	0.000000	1	0	1682.171021	7.585081	img__0_1597176162419163700.jpg
1597176162640	45.765877	5.519804	0.136085	0.993139	0.010918	-0.000576	0.116429	1.000000	-0.500000	0.000000	1	0	2097.202393	7.312442	img__0_1597176162638722300.jpg
1597176162849	46.485371	5.614258	0.136066	0.996184	0.010586	-0.000864	0.086627	1.000000	-0.500000	0.000000	1	0	2604.885498	7.151080	img__0_1597176162847938200.jpg
1597176163060	47.195000	5.661142	0.136000	0.998472	0.010079	-0.000976	0.054333	1.000000	-0.500000	0.000000	1	0	3107.076660	6.986159	img__0_1597176163059481000.jpg
1597176163281	47.887581	5.666611	0.136034	0.999569	0.009506	-0.001394	0.027749	1.000000	0.000000	0.000000	1	0	3614.862549	6.807766	img__0_1597176163279596000.jpg
1597176163487	48.564774	5.665459	0.135960	0.999923	0.006766	-0.001220	0.010315	1.000000	0.000000	0.000000	1	0	4090.535645	6.686646	img__0_1597176163485678200.jpg
1597176163687	49.230267	5.677979	0.135897	0.999927	0.003826	-0.001059	0.011382	1.000000	0.000000	0.000000	1	0	4532.512695	6.621742	img__0_1597176163685978500.jpg
1597176163893	49.890827	5.690635	0.135826	0.999958	0.001986	-0.000819	0.008929	1.000000	0.000000	0.000000	1	0	4913.298340	6.631944	img__0_1597176163892333800.jpg
1597176164094	50.555252	5.703965	0.135761	0.999934	0.001033	-0.000584	0.011389	1.000000	0.000000	0.000000	0	0	4929.173828	6.562731	img__0_1597176164092935800.jpg
1597176164306	51.215935	5.716357	0.135719	0.999950	0.000509	-0.000428	0.009990	1.000000	-0.500000	0.000000	2	0	4396.726074	6.712279	img__0_1597176164304773500.jpg
1597176164518	51.892246	5.707275	0.135339	0.999998	0.001601	0.000913	0.000986	1.000000	-0.500000	0.000000	2	0	4434.770996	6.897479	img__0_1597176164516821400.jpg
1597176164722	52.596630	5.675000	0.135447	0.999927	0.002368	0.000520	-0.011848	1.000000	0.000000	0.000000	2	0	4386.920898	7.401639	img__0_1597176164721504100.jpg
1597176164918	53.346085	5.655313	0.134929	0.999910	0.001431	0.002350	-0.013169	1.000000	0.000000	0.000000	2	0	4359.994629	7.633298	img__0_1597176164917463800.jpg
1597176165128	54.124802	5.634941	0.135218	0.999910	0.000807	0.001389	-0.013320	1.000000	0.000000	0.000000	2	0	4323.989258	8.136320	img__0_1597176165127017500.jpg
1597176165334	54.947754	5.613554	0.134819	0.999916	0.000472	0.002764	-0.012645	1.000000	0.000000	0.000000	2	0	4315.177734	8.373160	img__0_1597176165332538200.jpg
1597176165542	55.798603	5.591367	0.135138	0.999917	0.000259	0.001694	-0.012804	1.000000	0.000000	0.000000	2	0	4300.436035	8.843153	img__0_1597176165540814300.jpg
1597176165731	56.691483	5.568135	0.134767	0.999910	0.000162	0.002951	-0.013101	1.000000	0.000000	0.000000	2	0	4311.025391	9.046714	img__0_1597176165730002400.jpg
1597176165918	57.610130	5.544326	0.135108	0.999914	0.000091	0.001808	-0.013029	1.000000	0.000000	0.000000	2	0	4315.795410	9.513578	img__0_1597176165916625200.jpg
1597176166127	58.569042	5.519531	0.134773	0.999913	0.000083	0.002937	-0.012831	1.000000	0.000000	0.000000	2	0	4341.336914	9.708982	img__0_1597176166125512300.jpg
1597176166322	59.552841	5.494102	0.135111	0.999916	0.000056	0.001795	-0.012870	1.000000	0.000000	0.000000	2	0	4361.269531	10.148910	img__0_1597176166320348000.jpg
1597176166525	60.575111	5.467715	0.134796	0.999913	0.000064	0.002854	-0.012906	1.000000	0.000000	0.000000	2	0	4398.914551	10.338430	img__0_1597176166524038200.jpg
1597176166720	61.621346	5.440752	0.135116	0.999915	0.000049	0.001777	-0.012880	1.000000	0.000000	0.000000	2	0	4431.069336	10.759453	img__0_1597176166719117500.jpg
1597176166897	62.704414	5.412861	0.134825	0.999914	0.000061	0.002754	-0.012860	1.000000	0.000000	0.000000	2	0	4477.949707	10.946561	img__0_1597176166896169300.jpg
1597176167105	63.810886	5.384404	0.135122	0.999916	0.000048	0.001751	-0.012851	1.000000	0.000000	0.000000	2	0	4519.593750	11.348317	img__0_1597176167103357900.jpg
1597176167298	64.952705	5.355049	0.134855	0.999914	0.000060	0.002652	-0.012837	1.000000	0.000000	0.000000	2	0	4573.493652	11.535083	img__0_1597176167296892900.jpg
1597176167498	66.117538	5.325146	0.135126	0.999916	0.000048	0.001732	-0.012826	1.000000	0.000000	0.000000	2	0	4622.399902	11.919548	img__0_1597176167497148400.jpg
1597176167683	67.316399	5.294384	0.134882	0.999915	0.000058	0.002558	-0.012812	1.000000	0.000000	0.000000	2	0	4681.492188	12.107610	img__0_1597176167681394100.jpg
1597176167868	68.538040	5.263086	0.135129	0.999917	0.000048	0.001720	-0.012801	1.000000	0.000000	0.000000	2	0	4735.869141	12.476084	img__0_1597176167867597300.jpg
1597176168070	69.792526	5.230947	0.134907	0.999915	0.000057	0.002471	-0.012787	1.000000	0.000000	0.000000	2	0	4798.699219	12.666816	img__0_1597176168068092100.jpg
1597176168263	71.069679	5.198281	0.135129	0.999917	0.000047	0.001717	-0.012776	1.000000	0.000000	0.000000	2	0	4857.137207	13.020316	img__0_1597176168262375700.jpg
1597176168470	72.378601	5.164834	0.134930	0.999916	0.000056	0.002393	-0.012762	1.000000	0.000000	0.000000	0	0	4954.589355	13.065877	img__0_1597176168469333500.jpg
1597176168665	73.686104	5.131445	0.135415	0.999918	0.000034	0.000694	-0.012759	1.000000	0.000000	0.000000	0	0	4785.149414	13.178415	img__0_1597176168663382500.jpg
1597176168863	75.001480	5.097871	0.135142	0.999917	0.000047	0.001633	-0.012756	1.000000	0.000000	0.000000	3	0	4327.858398	13.246009	img__0_1597176168862224800.jpg
1597176169062	76.337585	5.063789	0.135277	0.999918	0.000042	0.001181	-0.012746	1.000000	0.000000	0.000000	3	0	4250.573730	13.615990	img__0_1597176169061321900.jpg
1597176169256	77.707176	5.028867	0.135033	0.999917	0.000053	0.002027	-0.012732	1.000000	0.000000	0.000000	3	0	4195.794434	13.836558	img__0_1597176169255090800.jpg
1597176169444	79.101219	4.993359	0.135166	0.999918	0.000046	0.001578	-0.012719	1.000000	0.000000	0.000000	3	0	4149.777344	14.174364	img__0_1597176169441950600.jpg
1597176169622	80.525978	4.957109	0.134998	0.999917	0.000053	0.002156	-0.012705	1.000000	0.000000	0.000000	3	0	4121.518066	14.386076	img__0_1597176169621437300.jpg
1597176169818	81.974014	4.920302	0.135132	0.999918	0.000046	0.001700	-0.012692	1.000000	0.000000	0.000000	3	0	4100.328125	14.696453	img__0_1597176169816980100.jpg
1597176170005	83.450562	4.882802	0.135006	0.999917	0.000051	0.002129	-0.012678	1.000000	0.000000	0.000000	3	0	4092.638184	14.902586	img__0_1597176170004194600.jpg
1597176170195	84.949516	4.844785	0.135126	0.999918	0.000046	0.001721	-0.012666	1.000000	0.000000	0.000000	3	0	4090.147461	15.189974	img__0_1597176170193480800.jpg
1597176170375	86.475182	4.806123	0.135029	0.999918	0.000050	0.002048	-0.012653	1.000000	0.000000	0.000000	3	0	4097.615723	15.393511	img__0_1597176170373736100.jpg
1597176170557	88.022652	4.766953	0.135127	0.999919	0.000045	0.001711	-0.012641	1.000000	0.000000	0.000000	3	0	4108.727051	15.661753	img__0_1597176170555737600.jpg
1597176170756	89.595360	4.727178	0.135055	0.999918	0.000048	0.001958	-0.012628	1.000000	0.000000	0.000000	3	0	4127.000000	15.864943	img__0_1597176170755141300.jpg
1597176170954	91.189507	4.686894	0.135131	0.999919	0.000045	0.001696	-0.012616	1.000000	0.000000	0.000000	3	0	4147.765137	16.117229	img__0_1597176170952867700.jpg
1597176171159	92.807701	4.646045	0.135078	0.999919	0.000047	0.001874	-0.012603	1.000000	0.000000	0.000000	3	0	4173.555664	16.321522	img__0_1597176171158349900.jpg
1597176171357	94.447144	4.604707	0.135134	0.999919	0.000044	0.001683	-0.012591	1.000000	0.000000	0.000000	3	0	4201.052246	16.560595	img__0_1597176171356362400.jpg
1597176171540	96.109634	4.562822	0.135099	0.999919	0.000046	0.001803	-0.012579	1.000000	0.000000	0.000000	3	0	4231.977051	16.766600	img__0_1597176171538920000.jpg
1597176171725	97.793266	4.520459	0.135136	0.999920	0.000044	0.001675	-0.012567	1.000000	0.000000	0.000000	3	0	4264.098633	16.994951	img__0_1597176171724710500.jpg
1597176171925	99.499199	4.477568	0.135115	0.999920	0.000045	0.001746	-0.012554	1.000000	0.000000	0.000000	3	0	4298.476074	17.202526	img__0_1597176171924053300.jpg
1597176172106	101.226173	4.435986	0.135140	0.999929	-0.000098	0.001663	-0.011801	0.000000	0.500000	0.000000	3	0	4207.807129	17.416269	img__0_1597176172104918000.jpg
1597176172291	102.972946	4.421733	0.135165	0.999996	-0.001747	0.001581	-0.001267	0.000000	0.500000	0.000000	0	0	3617.648438	17.549097	img__0_1597176172290329900.jpg
1597176172468	104.723175	4.470522	0.135321	0.999700	-0.005269	0.000896	0.023903	0.000000	0.500000	0.000000	0	0	3493.929932	17.462946	img__0_1597176172467004600.jpg
1597176172668	106.460434	4.603672	0.135445	0.998284	-0.009531	0.000033	0.057774	1.000000	0.000000	0.000000	2	0	3127.764160	17.362640	img__0_1597176172667593500.jpg
1597176172864	108.179184	4.815703	0.135554	0.996126	-0.012547	-0.000845	0.087028	1.000000	0.500000	0.000000	2	0	3195.526855	17.231186	img__0_1597176172863064200.jpg
1597176173064	109.870308	5.119648	0.135622	0.993227	-0.015448	-0.001786	0.115146	0.000000	0.500000	0.000000	2	0	3492.411865	17.110216	img__0_1597176173063030100.jpg
1597176173255	111.527382	5.527949	0.135664	0.988754	-0.018032	-0.002808	0.148435	0.000000	0.500000	0.000000	2	0	3003.647705	16.984589	img__0_1597176173254152900.jpg
1597176173449	113.139549	6.038838	0.135742	0.982685	-0.019928	-0.004090	0.184161	0.000000	0.500000	0.000000	2	0	2569.673584	16.779434	img__0_1597176173447564500.jpg
1597176173635	114.691971	6.650605	0.135833	0.975085	-0.021326	-0.005498	0.220735	0.000000	0.500000	0.000000	2	0	2258.977539	16.516670	img__0_1597176173633926300.jpg
1597176173830	116.171959	7.359629	0.135921	0.966056	-0.022312	-0.006928	0.257272	1.000000	0.500000	0.000000	2	0	2085.448486	16.217314	img__0_1597176173829254700.jpg
